"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cambodia","KHM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","18.8340791188241","19.1111100325926","20.3463187833811","19.6078409457901","19.3430649515158","16.1184200657895","16.5624990625","17.5074194436862","16.3538871651489","16.0671471179891","22.5563895547139","","","","","","","","","","","","","","","","","","","","","","","4.49110978903734","6.93368350124191","5.84133412660283","5.74984314325622","5.45069565751859","4.80449413558544","4.94315478866701","5.19884208453367","5.29592178958148","5.4420478936497","5.26038881738421","4.48365411973235","4.07010374510196","3.46033550684348","5.7308625616106","5.63453219199603","6.16250546417991","6.34468216449297","6.01941818648341","5.78209654755979","5.61273835215988","5.49393906172929","5.39797983695551","5.20998045739191","5.12349832106344","4.9262731711361","4.8067982358684","",
"Kiribati","KIR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","27.8016696180116","26.9009268424368","15.798848999726","18.0003327233405","25.3002378121284","27.0011161033683","19.3012658227848","30.793642467478","42.7088235294118","41.0416666666667","39.4875","37.95","32.7170212765957","36.154347826087","34.6145833333333","36.0666666666667","32.9727272727273","38.2307692307692","37.7078431372549","37.9934426229508","38.5215384615385","","","","","","","","","","","","","","","","65.5767732573699","65.216238978968","61.3232434210913","61.9551211094271","63.8820705682579","61.2941415763973","70.1649754467981","62.5854461639776","68.7395784699526","67.5087371806939","73.8764364978695","","",
"St. Kitts and Nevis","KNA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","14.2359721444009","13.2752162816136","13.5652982014978","10.5353492498168","8.20760328790828","8.950071566894","9.67760090800792","9.87195688250788","10.1529919073779","9.91792683918903","9.89415719087463","10.1803374054683","10.4693394568503","8.88317985273099","9.60531309297913","11.0901399901362","10.8050964568017","10.6872813452206","9.91194418493709","9.82985775701108","11.9055710369514","12.0717216497751","11.7830347760209","11.1177862547205","10.5539671693941","10.6165118002217","10.2642306026656","9.98489701539387","9.91508595859987","10.7556733400964","10.9735824671588","10.7527968159168","11.0605719951805","10.748956235665","10.275484075691","10.0393648532869","10.3898352839936","10.2102797444584","11.4030073231347","11.0764337994735","10.9000077343983","11.7550489638714","11.741640206779","12.1520483898897","12.387323224273","12.8622573470846","13.3706443357533","13.4428696211902","14.0485688776759","14.6606327784091","14.2048320776355","14.3726584614481","14.6858638852522","14.9765418097358","15.2252223373693","15.0835297322035","15.2400223440118","15.4189724650817","16.0517273115489","17.1593878793244","",
"Kuwait","KWT","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","13.2176234979973","13.8173302107728","15.4816513761468","15.1419558359621","15.3690596562184","13.5730293286563","12.5416132972654","13.5655737704918","13.3782183155664","7.31969596956979","11.0553481200072","11.2586920853192","14.4718975520969","14.4431676945806","11.1669935134651","11.1729747791506","14.2174120582492","19.2714459788306","21.1592450791124","20.9378996716963","22.4017587760506","26.9698495038229","22.0376581365768","26.2724334211951","25.3972469053957","38.7492463069038","76.2221252547168","55.5496446314315","35.8643476518444","33.9227656066165","32.1966008947608","27.2613505000477","26.6273474752083","30.501486119016","26.8634742685148","21.479131915335","23.6308411214953","25.2752372735116","22.9982056745542","19.8559089326186","15.7104589457979","13.8940260269092","14.0055738691123","13.3968369350678","18.4790236160571","17.1304021862681","14.878135964706","15.0596338842789","16.3868310924217","17.7554666856793","24.1917658013593","25.7060053182961","24.4214091585747","22.6569103164457","","",
"Latin America & Caribbean (excluding high income)","LAC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","10.74639483586","10.7042624819123","9.97199040018734","10.4657584343049","9.54040124438175","9.41209116721864","9.87237549586819","9.90454043451563","9.79177506915545","9.70632420524003","10.4290527541316","10.564079384565","10.5637677811845","10.7041365560482","10.4457041041842","11.2879971527113","11.114943037883","10.5905679820904","10.8836077259733","10.8436389426265","10.4577124734345","10.7814207786221","11.0672547576347","10.4433984395886","9.53950475164467","10.2013758775061","10.6458346732272","10.5035662329757","10.6101109273018","11.7495611599396","13.2532925405259","12.8201253557323","12.6866216113261","13.815205002411","12.8946742779014","14.917286161048","14.2999033266726","14.9966109820723","15.404630530132","15.6315758184163","14.940691067522","15.5280487834813","15.5749958894058","15.2991118751955","14.8024151779069","14.9093774809461","14.9697491896649","15.0870883877793","15.1966327021146","16.3250196752011","15.653238409793","15.5435799344423","15.6634852465835","15.9987004413278","16.3277415559156","16.9683657481665","17.1030051898966","16.9175031810561","16.7548870493299","16.538399075312","",
"Lao PDR","LAO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","6.50406523101329","8.73239427309396","8.64928911588071","8.29831941164333","10.8603065358281","","","","","","","","","","","","6.46156894793158","6.48704579220217","8.90327824267851","7.65853344837623","7.74505555779487","8.16548558881278","7.57232578892573","7.91603668437516","7.7726808115298","13.3794241963031","11.8982241208554","11.564752617949","13.4167137802179","17.0739467616744","15.180548658902","15.1066545135264","13.9709429126153","","","","",
"Lebanon","LBN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0740732538382","18.8723345851054","14.001224460338","14.0012244601424","11.9705299615952","12.5826678661724","12.3733476059421","14.3717949151218","17.039175257732","16.6966231978278","16.9431415169889","17.2674865488086","17.596873003345","17.1030756442228","16.6341866226259","14.4495447023183","14.5411459287555","14.5255421584267","13.7245549310565","13.3991719116334","12.9089143204418","12.2198707797279","12.5687445906371","13.6636663202362","12.9192805014302","12.7379923302769","12.5318172544313","12.9524850013035","13.1845687309355","15.3155815555138","15.8858840274769","",
"Liberia","LBR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.53223112128146","6.73320088300221","3.54143473570658","4.30288770053476","10.8763433667781","11.1963645943098","9.34722073279714","13.6097305171158","18.3261993047509","15.7546662895928","14.2368668668669","15.1928315262719","15.4526056596839","19.1523247473101","16.6676590330789","16.8633238904627","15.9434942550337","16.2014911176686","16.6053921568627","19.681981356827","",
"Libya","LBY","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3982895540623","26.4558512415099","28.8753799392097","22.8461208744106","22.6146282733019","22.312734082397","23.8341543513957","23.5564350837515","26.2046774446712","18.5904350952895","18.447097234976","19.0164728682171","15.673535291404","12.490504164188","13.1761072017464","11.3064328618485","10.7151167622372","11.9203247073176","9.9432590855803","","","","","","","","","","","","",
"St. Lucia","LCA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","10.7391685934718","10.6891262808129","10.0454980710038","10.4938970784575","9.63030910212937","9.55658532591575","10.0072762147506","10.0573944146591","9.95180552739226","9.88445837440995","10.6560546472185","10.8864825644018","10.9060347491741","10.9178420658651","10.8087797838033","11.6285933989565","11.3854141619849","10.9076544559425","11.1662002631905","11.1067128381284","10.6849238857539","11.0222590957905","11.4102783660907","10.7663826020991","9.89438920217978","10.4608328763419","10.8849256288603","10.6597566977421","10.7178894786675","11.7684081544653","13.150583072885","12.739051718175","12.5938159096499","13.6578416042078","12.791776971127","14.6809947371118","14.1640464786517","14.792947381986","15.1666597755808","15.4177134625534","14.7569768007713","15.3072801471797","15.3676675186539","15.0868576502282","14.5789903268892","14.6679837596409","14.692587647988","14.8091614355595","14.9413740805034","16.0592973704145","15.4170646205114","15.2968733390282","15.4081571886125","15.7264129240174","16.0493120043066","16.6085595726504","16.7662369073538","16.6189583399319","16.4752927915908","16.292681472511","",
"Least developed countries: UN classification","LDC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7798993512615","11.9571680944638","12.4348395565948","11.3786779098219","11.1916707303578","11.2736660288937","11.7940263480461","11.6757809855799","12.3450164202189","11.4043061305901","11.7288689887155","11.5146731652647","12.6171918196261","12.273746460033","11.6416359566068","11.4506936611613","11.1261703660678","10.715569003384","9.75983192273169","",
"Low income","LIC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8568695153599","11.0470486086895","10.6335806286276","10.6068263057327","11.1260602501655","10.855664141757","11.659632811063","12.1386403248047","12.069966286439","12.6803421041166","13.8455198218999","12.8045409826621","12.1723936349428","12.636734111835","","","","12.1251552394387","","","","","","","","","",
"Liechtenstein","LIE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","13.5773446580241","13.3676317616804","13.813740831896","13.6838455526256","13.8584062560077","14.3122216724394","13.8898884490824","13.7213677105234","13.1380050387235","12.5780247969218","11.8779274004684","12.5551601423488","12.4417918279006","10.9541404042599","11.5392705397333","9.33137675433646","10.0023176505645","8.56428708764798","9.47615141216454","9.15876076125756","8.54540261848573","7.42309275924946","8.30528628146476","8.13233443803916","7.76280358513392","10.2226327944573","10.296756076089","9.93173141930532","9.84268994783361","10.4846937762762","9.75965243766004","9.83845627039439","9.63405544073006","9.16617457187753","9.67079042073343","11.4715801201608","10.5478513997667","10.3559245264369","9.79826834553717","9.0284132199721","10.5109109472057","10.2629817578254","12.7188443787001","12.1605427365529","12.6297982486473","13.088688680853","15.3619312072087","15.2722170806731","16.1831662314354","17.6111147762917","8.45584606674845","8.55948479886232","7.62477646339507","7.77391665943597","8.37802028489515","8.99268505496262","8.4589737355801","8.53389197097291","9.12324564997159","9.43643674238393","",
"Lower middle income","LMC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","9.32652673670932","9.51369541405671","9.7087182053518","10.4684616089382","10.3273273260433","10.773460838601","11.156897021519","10.6909297690925","11.0680621370302","11.2830122145943","11.2751384131297","11.8988476335131","11.9116803960514","10.7194485444363","10.6335647391591","11.4989440487148","11.7505978481394","11.2511141787543","11.3446481254467","11.3822458921371","11.0665814335411","10.3520452607716","10.6339344230418","10.5408523158803","10.5630992975293","10.9779452729545","11.5234860488192","11.7959270269176","11.749865753931","11.7285936592093","11.5342480422587","11.1241655489601","11.3505456133244","11.4327552506654","11.1603483852068","11.1891720406217","11.0700660512159","11.7019255773567","11.9947856561328","11.7263496373266","11.4418383984301","11.5926982200615","11.368930245361","11.1759916967491","10.8739192616842","10.7262820545","10.5701573978297","10.8621871507132","11.1755868659158","12.0941385497284","11.6192480719986","11.8032840382324","11.8196379839083","11.7081410413263","11.7302167433066","11.766063149041","11.6165480928936","11.5657197290611","11.6796669310408","11.9724477703974","",
"Low & middle income","LMY","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","11.0139469557647","11.7824386392222","10.8604714790467","11.5070860931649","11.0127782926342","10.7579580302809","11.2039745738503","10.6617059036147","10.8289405778458","11.0691843790051","11.2659118210256","11.825733353415","11.8817167955816","11.4700524657139","11.4899461455778","12.0099835752424","12.3419352319287","12.0564894681762","12.421117637244","12.5676312605936","12.4620890059237","12.2908652518853","12.4471979320975","12.4511764690852","12.4887973111427","12.4824425659504","12.5978163699582","12.14419488385","12.2796161228371","12.9887853857097","13.5213634648592","13.2138204090832","13.1187987762349","13.9196815008774","13.3557960293371","13.5171842308275","13.3124817233398","13.9430965070118","14.3116463664728","14.4491729879877","14.4129893327163","14.6546400294822","14.6454719684672","14.2652310844152","13.8940562661368","13.8598451264406","13.8518854027251","13.8500106328809","13.9294530707547","14.9627897997044","14.3984823343085","14.4294530330728","14.6749399250462","14.8620062130245","14.8850065718067","15.2035918524478","15.3490447306648","15.2097720853638","15.1835348795708","15.3365907523697","",
"Lesotho","LSO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","16.5991902834008","21.1764705882353","19.0635451505017","16.9642857142857","15.3638814016173","17.6020408163265","12.5925925925926","16.0642570281125","14.1262246525404","12.9456706281834","8.14663951120163","10.9689213893967","12.8617363344051","9.51248513674197","10.7317073170732","14.4665461121157","14.797507788162","13.0874479476502","13.3735979292494","16.3733115022513","21.7888426063672","20.9001312335958","","","","","","","","","","","","","","","","","","","","","","","","","","35.244040949018","35.8267516183822","40.4442222216425","40.8332189012561","39.1878216892661","39.5487540733725","41.8879794922789","40.275559748201","37.2784712445431","40.0122411289803","39.7337463831568","38.7081946069296","39.6061676980044","",
"Late-demographic dividend","LTE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","12.438408702128","13.8147235020422","12.1758521168745","13.0248775257962","12.2451433799824","11.5898957523863","11.8729307844139","11.1887717022652","11.2859597930824","11.5964560215699","11.4864594080567","12.085508631101","12.2043798630874","11.6626289646585","11.8446631382925","12.0418227462435","12.536020149752","12.2534373052266","12.5416115835588","13.0500497766784","12.9758326087423","12.7888751294362","13.1073030351683","13.4009150494016","13.7428627069005","13.5830758823371","13.6330373883361","13.2258459594149","13.4435860810972","14.6024874618254","15.8568673392833","15.6474445938797","15.238451044079","15.8678128018968","15.4264773997556","15.9448605731619","15.7211709548685","16.1347985936491","16.5442912259409","16.7213555998239","16.5813150661643","16.5739946014778","16.6513637438236","16.1379463349962","15.4581841690219","15.4747369103781","15.4909851670455","15.3650707926081","15.3753202885346","16.3716152570007","15.8253874100153","15.8266918436897","16.1235761947243","16.3859395634576","16.3710500286344","16.7250225132976","16.9865755790465","16.8516301776166","16.7832601975584","17.0281239663886","",
"Lithuania","LTU","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9976657448704","24.0810639400137","24.1601424959917","25.8848771862349","23.666520331881","22.4329949382292","21.1712000848698","20.5891180893863","19.5742449427615","19.1852716973069","18.5244435835155","19.1470846962272","17.465077906585","18.6797044843784","21.2656794815335","19.8449958662449","18.3195460074806","17.4547517173143","16.656491019674","16.6137648811985","17.2126733312094","16.9988980675735","16.2986909662405","16.3622600295456","16.7807322402826","",
"Luxembourg","LUX","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","10.7589658494236","11.9983410810797","12.0383969908081","11.5500520771285","11.7387586987896","15.294512741187","15.0909308006067","16.26668020851","16.0236856506566","16.3681425207078","17.0939713089815","17.8342124997171","16.8360565117509","16.1594869240525","15.7392220851592","16.1252707290335","15.7629457370814","16.6699697056967","15.8507920090664","15.4412890419728","15.7943405800599","15.2941773271184","15.9102011457785","15.8144193228936","15.3664967675392","15.9222102812165","16.1009379935367","16.2778756287768","15.8099727191258","15.319810702526","14.838904740193","15.8291788533097","16.2281446476909","16.7638468156343","17.0150939703086","17.1471683964325","15.8600876201198","15.217403992714","15.733976567342","17.4646898192169","17.0352979898457","16.6911712886514","17.4078741896072","17.2966926998879","16.7407921716274","16.504365014368","15.9170866152481","16.4278176810376","16.6594130839113","17.0952209837797","",
"Latvia","LVA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.563083530483","21.9678975361943","21.0445202366567","22.6524379436386","22.5657173910788","20.9130891987792","20.5674724623735","20.6519369971227","21.1354958186454","19.8645581270318","17.7311884045038","17.1095822237205","17.4911793981834","19.6014085210668","18.9048118763685","18.2698509260747","18.071422825372","17.2677333967914","17.5297784594207","17.7798659069844","18.1634223336804","17.9592439959672","18.1427376372126","18.0098137639963","19.0632715938442","",
"Macao SAR, China","MAC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","5.86814435919295","5.72213594552622","6.23073959938367","7.28519788673649","7.56578947368421","7.5503247797286","8.24290255398444","9.45864452382057","10.261273466228","10.8974144563","8.964701647942","8.96880995939494","9.33878663940014","9.62632079364225","10.5320667594861","11.4445680901377","12.8708454160161","14.9386952498458","12.5514479587675","12.5022844402208","12.2479855846054","11.7792922992667","9.67145548751766","9.83462713684037","8.76641484561172","8.78194080688279","8.76609442060086","9.68816157044796","8.18214538038045","7.11744981263611","6.89056419384674","6.49873138042805","7.0423236139073","9.60208496105883","10.408238626969","9.66002828187603","9.45968434735284","10.3920215335772","",
"St. Martin (French part)","MAF","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","11.8343171790493","12.7792386810503","12.1242327363557","12.716590966635","13.0640506251311","11.9973190348525","12.7095355866996","12.4545926310327","12.8057988523105","11.9486985226473","12.0223765046701","12.3130766783328","12.383808095952","11.6671867686066","12.0333929636255","16.0912910933509","21.6710737557843","20.755209903338","20.7945026652645","21.32553229212","17.8247718746698","18.2251305686179","17.9383874238685","16.4747622261415","15.851528630314","17.1929982326408","17.7440862560006","18.4344941425335","17.5497562375996","17.3414832161909","15.6975493484979","15.5738195976054","16.4648336860816","17.9402510908716","17.3529143473192","18.0348883814997","15.797244496597","17.0186462627484","15.909932567873","17.1164300051583","17.6041341832193","17.8871729081631","17.6402498205155","17.4233499982418","17.9050829757389","18.5470095999218","17.8416192248279","17.5145553101787","16.7672070508913","18.2398264222434","17.9478323375273","18.7006829846466","19.8365100762961","19.8579388210348","19.9165528390622","19.2772913608988","19.3089617450744","19.0215842226811","19.0135349578651","19.3687292059383","",
"Monaco","MCO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.902682448225","25.9740288054138","28.8061253956639","24.70989999795","15.3238463265267","14.6562096157709","14.3627249694526","20.2270292710656","19.6795756544408","14.9041833166833","16.4375730372889","19.9864928274568","19.9477353546697","20.413434093004","23.7638735972712","18.213655560149","16.559588957342","16.6901377418909","15.3061336575778","14.3717284731471","14.5048574498056","14.8735390657776","15.0336276837621","15.1910907563676","14.1536302828984","",
"Madagascar","MDG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","14.2633849366692","15.4096211017422","17.2185411176122","16.5295946669499","16.1284723527624","15.9962671293452","15.4825673549173","15.3539692866383","15.7508099330373","15.4525076250699","13.1046388365278","14.8125831656875","13.6545315269951","12.2445716514025","11.2008900104936","10.8350740236973","11.2124739950269","11.025683068115","11.8885845296415","12.270466760647","22.8501368624741","19.4184862083715","15.0065129963449","12.4489664764304","15.4336427170457","14.6041402131209","13.1923005282106","14.756917440574","11.8766317644259","12.0781913570358","10.8760276085853","11.5713415197659","13.4125245436577","12.020883010029","11.5913367533678","11.3713545969637","10.5087993044557","14.4900692844774","17.015001601157","17.00916459262","17.2806341833401","16.871607552486","14.894877922765","17.6633750326362","18.7526045817257","16.1210920802099","16.8747091219479","19.0290385787523","14.0769777029482","12.5086335196693","13.1160749733949","14.1171119195645","15.0076888918017","15.6466663478274","15.8000000272581","15.1403162433908","14.7612897045644","16.1225674241951","14.3320051559712","14.2510914505383","",
"Maldives","MDV","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7912983689945","18.1703010435967","17.7890044576523","14.7248551335066","14.7852554699781","15.4376181038853","",
"Middle East & North Africa","MEA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","19.2713704773167","19.1616315320109","19.2048379786168","20.375167415406","18.4157084577248","21.4535674555552","21.2642297717597","20.718600872749","23.0156137620147","20.6085275501949","19.4249344013176","21.839127766272","23.0802858359247","23.7593766064593","23.3516364644284","23.6241204787845","24.5855871907619","24.1050009603551","23.0813909450436","22.3523054684801","20.3225499262974","23.7630117533942","20.842707364445","19.5783698883851","19.6164847062675","19.2885133851042","18.8193232997652","19.3491579183768","21.0783605949638","19.0261797523045","18.385511802821","18.2672270366137","18.1606543299418","17.0198805416922","16.8515775940224","15.8545761983194","15.4516727681017","14.6193063236758","13.8142473451132","16.5897578957217","15.7947921087629","15.3428452718551","15.5334575355977","16.5269049286414","17.535443362472","19.9355610177482","19.1928079092793","18.5357855490351","17.7522430583688","17.5456686185286","",
"Mexico","MEX","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","5.64840490797546","5.71485875706215","6.27031578947368","6.51042452830189","6.39800796812749","6.28545787545788","6.50552631578947","6.57009036144578","6.8416348773842","6.87692118226601","7.26198198198198","7.61865306122449","8.62642477876106","9.17897250361795","9.1409","10.3175545454545","11.0077461706783","10.760811249324","10.9198587933248","10.8968676662321","9.51091719531118","10.2009527982723","9.85257669872132","8.39115711126528","8.80251316670849","8.7214630318366","8.75656475980654","8.35812828183434","8.48490939682856","8.32743339061301","8.430745096664","9.11590346275984","9.94287452110455","9.11478347327494","9.46682590944767","8.55116005842394","8.11971417973755","8.26160243536039","8.54312865209883","9.17851218655456","9.51521934438588","9.88112603307671","10.3777164459419","11.0337903739071","10.4872897953287","10.5217066665057","10.3444234976116","10.4053811429815","10.7295188813689","11.9169638457325","11.7713633086286","11.7770831054448","11.946733981519","12.191387292477","12.194961984343","12.3171958978037","12.0104130483677","11.6165964021021","11.5708899983588","11.3583330124574","",
"Marshall Islands","MHL","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.9616789630391","58.3023128820307","58.8137682240344","59.2399109462545","60.5468479610907","60.4744861720759","55.2172575165865","52.5050177219227","53.0669069767951","52.5239281988883","51.3288519379824","54.3685901811272","55.0931798418815","54.079931980778","56.3478520232468","","",
"Middle income","MIC","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","11.00454160572","11.7834826420342","10.847855366894","11.5001696344443","10.9934960762073","10.7264473024832","11.1624600421473","10.6095518759037","10.7627166913796","11.0083713923315","11.2046648648888","11.7731668007141","11.8319301815305","11.4104491681793","11.4510343311781","11.9648986672082","12.3114979692567","12.0248498101242","12.3885109458559","12.5232084117518","12.4087989898283","12.2548913263826","12.4286847484564","12.4360886562203","12.4630857311978","12.4324014627501","12.555627183084","12.11119269182","12.2886708004793","12.9965393139047","13.5458338796773","13.2227503600322","13.1273563689163","13.9396057686299","13.3753789146229","13.5493692517391","13.347386886838","13.9865658261924","14.353152375073","14.4959939507967","14.4499311448915","14.6882479623178","14.679829973382","14.2863739705499","13.8947037497912","13.8739253142717","13.8742913783094","13.8661937873143","13.9501179989114","14.9962704489625","14.4278461240825","14.4585795130684","14.7254953790315","14.9030383949292","14.9327393346144","15.2652500109646","15.4050636832206","15.2627395100921","15.2445234480409","15.4043497198461","",
"North Macedonia","MKD","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1253759398496","20.5907024793388","18.5561583104949","20.0407452637668","18.1006493506494","17.6607163887814","17.2339474010334","18.7567399048364","19.2618814270878","19.5631507366487","16.9308977421716","23.8322774403411","20.7524914823595","18.0793021057411","17.4050700533502","16.1849523581037","16.5105722135945","16.803123717782","18.5832389308009","19.0756882172195","18.2905857817131","18.1203224569461","18.6480481162538","17.504796858282","17.1123379786252","16.9763522579676","15.4300221084575","14.920741749797","14.2836561475706","14.0358177704343","",
"Mali","MLI","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","11.8931448164994","11.6993310842764","12.019120661122","11.3476979563701","11.5890506292185","13.3764405166486","9.66093330123534","13.4548383730746","11.7713111026596","8.95748807705214","10.5883901751233","11.7884456269325","11.4182876722908","0","0","0","0","0","18.4422039347362","18.3140360832674","17.1652323668102","17.6644074470513","17.0376023598058","17.0355604256057","14.2564120647235","15.1932042931047","13.2308020664788","10.797153369546","9.87276809957209","10.982529944686","11.2017517924779","18.7419117197672","14.6846467933814","16.417436269547","14.9983561183965","15.3607043961852","15.5665534740095","15.4609171092884","13.8464294008449","13.2622399515277","13.9457591917542","15.4911605467423","14.555723543024","15.6876454805019","18.793163669925","15.4844341315669","16.8780501975366","16.256529691477","16.3715507460934","16.2406015942175","16.184250417918","15.877219836205","15.7437602288625","",
"Malta","MLT","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","17.8686635660648","18.4123146530645","17.8749917556579","18.171600708236","18.8797639526093","17.0026114104226","16.2653782592729","15.300633027098","15.329575952915","15.2136466311727","14.9264552090731","15.952777084398","17.0388597980285","16.5992651676791","16.0856796813735","16.3547348560509","16.1459390722871","16.5188879102248","16.0146807188446","16.4806242837349","16.2303573296044","16.8280502063666","17.346279389665","18.5507389711013","18.8522205649684","18.0118415631957","19.1920792534002","18.4177941352741","18.3027606897586","17.8545159361499","17.8081824812027","19.0630389856863","18.9624581323124","18.9742373251509","19.1612225030974","18.436165611799","18.8213353044004","18.1964449355852","19.8244322172076","19.6793726724795","19.0633639081259","19.6014411660225","19.832906789012","18.7623784821818","18.5116566596702","17.0880529273377","16.0913768241735","15.1122578310683","16.1386249062965","17.1747166059793","",
"Myanmar","MMR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8163321245866","12.0097321994672","15.2358426555514","18.4409154468451","21.3844175478693","19.8198171443962","19.0486401505694","18.398604533914","18.3026038311197","","",
"Middle East & North Africa (excluding high income)","MNA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","14.6818412753303","14.2649563079223","13.1745947912971","13.9924496548765","14.8140516738718","15.4004518406433","16.0088872763861","16.1307218007601","17.0813279624765","17.6968406882052","18.3866094991733","19.5334506264677","20.0153304893861","19.1883906438669","19.4699516261393","21.2958148691175","20.7534286879654","19.3670440417001","20.5404676304328","18.2791118872385","18.4405556336982","20.5873808898028","19.9686759888099","19.8917180225358","18.4183132247532","18.2813308449201","18.9170395507443","18.0087039954717","17.9755587517805","16.1445559030084","13.6154081041641","13.8441779476663","12.8347042321574","13.9468921530979","13.8025964727984","13.6861049572084","12.8175455518583","13.5820440881343","15.2657728857153","13.7079485747446","13.8329309717742","14.4555260968138","14.4938877666546","13.3766022032617","14.7010169547633","13.9252215227603","13.3279175091918","12.5866938387535","12.3985839721891","14.2199772521207","13.8367185073962","13.8286092739706","13.7326002234922","14.0104208575788","14.2118146898014","15.964436376989","16.0813955532142","15.5087422816336","14.4748307503955","14.3654278308305","",
